src,back_st,back_end,stdev,theo_err,mad_arr
25.0,25.0,125.0,0.0207,0.018,0.0146
25.0,25.0,135.0,0.0207,0.0179,0.0146
25.0,25.0,145.0,0.0206,0.0179,0.0145
25.0,35.0,45.0,0.0215,0.0186,0.0145
25.0,35.0,55.0,0.0208,0.0181,0.014
25.0,35.0,65.0,0.0206,0.0179,0.014
25.0,35.0,75.0,0.0206,0.0179,0.0142
25.0,35.0,85.0,0.0206,0.0178,0.0144
25.0,35.0,95.0,0.0206,0.0178,0.0145
25.0,35.0,105.0,0.0205,0.0178,0.0145
25.0,35.0,115.0,0.0205,0.0178,0.0145
25.0,35.0,125.0,0.0205,0.0178,0.0146
25.0,35.0,135.0,0.0205,0.0177,0.0146
25.0,35.0,145.0,0.0205,0.0177,0.0146
25.0,45.0,55.0,0.0204,0.0179,0.0141
25.0,45.0,65.0,0.0204,0.0178,0.0141
25.0,45.0,75.0,0.0205,0.0178,0.0144
25.0,45.0,85.0,0.0205,0.0177,0.0144
25.0,45.0,95.0,0.0205,0.0177,0.0145
25.0,45.0,105.0,0.0205,0.0177,0.0145
25.0,45.0,115.0,0.0205,0.0177,0.0145
25.0,45.0,125.0,0.0205,0.0177,0.0145
25.0,45.0,135.0,0.0205,0.0177,0.0145
25.0,45.0,145.0,0.0205,0.0177,0.0145
25.0,55.0,65.0,0.0205,0.0178,0.014
25.0,55.0,75.0,0.0206,0.0177,0.0143
25.0,55.0,85.0,0.0205,0.0177,0.0145
25.0,55.0,95.0,0.0205,0.0177,0.0145
25.0,55.0,105.0,0.0205,0.0177,0.0145
25.0,55.0,115.0,0.0205,0.0177,0.0145
25.0,55.0,125.0,0.0205,0.0177,0.0146
25.0,55.0,135.0,0.0205,0.0177,0.0146
25.0,55.0,145.0,0.0205,0.0177,0.0146
25.0,65.0,75.0,0.0207,0.0177,0.0146
25.0,65.0,85.0,0.0206,0.0177,0.0146
25.0,65.0,95.0,0.0206,0.0177,0.0146
25.0,65.0,105.0,0.0205,0.0177,0.0146
25.0,65.0,115.0,0.0205,0.0177,0.0146
25.0,65.0,125.0,0.0205,0.0177,0.0147
25.0,65.0,135.0,0.0205,0.0177,0.0147
25.0,65.0,145.0,0.0205,0.0177,0.0146
25.0,75.0,85.0,0.0205,0.0177,0.0146
25.0,75.0,95.0,0.0205,0.0177,0.0145
25.0,75.0,105.0,0.0205,0.0177,0.0146
25.0,75.0,115.0,0.0205,0.0177,0.0145
25.0,75.0,125.0,0.0205,0.0177,0.0146
25.0,75.0,135.0,0.0205,0.0177,0.0146
25.0,75.0,145.0,0.0205,0.0177,0.0146
25.0,85.0,95.0,0.0206,0.0177,0.0145
25.0,85.0,105.0,0.0205,0.0177,0.0146
25.0,85.0,115.0,0.0205,0.0177,0.0146
25.0,85.0,125.0,0.0205,0.0177,0.0146
25.0,85.0,135.0,0.0205,0.0177,0.0146
25.0,85.0,145.0,0.0205,0.0177,0.0145
25.0,95.0,105.0,0.0204,0.0177,0.0145
25.0,95.0,115.0,0.0204,0.0177,0.0145
25.0,95.0,125.0,0.0205,0.0177,0.0146
25.0,95.0,135.0,0.0205,0.0177,0.0146
25.0,95.0,145.0,0.0205,0.0177,0.0145
25.0,105.0,115.0,0.0205,0.0177,0.0144
25.0,105.0,125.0,0.0205,0.0177,0.0146
25.0,105.0,135.0,0.0205,0.0177,0.0146
25.0,105.0,145.0,0.0205,0.0177,0.0145
25.0,115.0,125.0,0.0205,0.0177,0.0145
25.0,115.0,135.0,0.0205,0.0177,0.0145
25.0,115.0,145.0,0.0205,0.0177,0.0146
25.0,125.0,135.0,0.0205,0.0177,0.0145
25.0,125.0,145.0,0.0205,0.0177,0.0146
25.0,135.0,145.0,0.0204,0.0177,0.0145
35.0,35.0,45.0,0.0207,0.0173,0.0147
35.0,35.0,55.0,0.0194,0.0164,0.0135
35.0,35.0,65.0,0.0192,0.0161,0.0133
35.0,35.0,75.0,0.0192,0.016,0.0135
35.0,35.0,85.0,0.0192,0.0159,0.0134
35.0,35.0,95.0,0.0192,0.0159,0.0135
35.0,35.0,105.0,0.0192,0.0159,0.0136
35.0,35.0,115.0,0.0192,0.0158,0.0135
35.0,35.0,125.0,0.0192,0.0158,0.0133
35.0,35.0,135.0,0.0192,0.0158,0.0133
35.0,35.0,145.0,0.0192,0.0158,0.0133
35.0,45.0,55.0,0.0188,0.0161,0.0132
35.0,45.0,65.0,0.0188,0.0159,0.0131
35.0,45.0,75.0,0.0191,0.0159,0.0132
35.0,45.0,85.0,0.0191,0.0158,0.0131
35.0,45.0,95.0,0.0191,0.0158,0.0133
35.0,45.0,105.0,0.0191,0.0158,0.0134
35.0,45.0,115.0,0.0191,0.0158,0.0132
35.0,45.0,125.0,0.0191,0.0158,0.0132
35.0,45.0,135.0,0.0191,0.0158,0.0131
35.0,45.0,145.0,0.0191,0.0158,0.0132
35.0,55.0,65.0,0.019,0.0159,0.0135
35.0,55.0,75.0,0.0192,0.0158,0.0135
35.0,55.0,85.0,0.0192,0.0158,0.0133
35.0,55.0,95.0,0.0192,0.0158,0.0132
35.0,55.0,105.0,0.0192,0.0158,0.0133
35.0,55.0,115.0,0.0192,0.0158,0.0132
35.0,55.0,125.0,0.0192,0.0158,0.0133
35.0,55.0,135.0,0.0192,0.0158,0.0132
35.0,55.0,145.0,0.0192,0.0158,0.0132
35.0,65.0,75.0,0.0196,0.0158,0.0137
35.0,65.0,85.0,0.0193,0.0158,0.0137
35.0,65.0,95.0,0.0193,0.0158,0.0134
35.0,65.0,105.0,0.0192,0.0158,0.0133
35.0,65.0,115.0,0.0192,0.0158,0.0133
35.0,65.0,125.0,0.0192,0.0158,0.0133
35.0,65.0,135.0,0.0192,0.0158,0.0132
35.0,65.0,145.0,0.0192,0.0158,0.0133
35.0,75.0,85.0,0.0191,0.0158,0.0132
35.0,75.0,95.0,0.0192,0.0158,0.0134
35.0,75.0,105.0,0.0192,0.0158,0.0132
35.0,75.0,115.0,0.0192,0.0158,0.0132
35.0,75.0,125.0,0.0192,0.0158,0.0132
35.0,75.0,135.0,0.0192,0.0158,0.0132
35.0,75.0,145.0,0.0192,0.0158,0.0133
35.0,85.0,95.0,0.0194,0.0158,0.0136
35.0,85.0,105.0,0.0192,0.0158,0.0133
35.0,85.0,115.0,0.0192,0.0158,0.0132
35.0,85.0,125.0,0.0192,0.0158,0.0132
35.0,85.0,135.0,0.0192,0.0158,0.0133
35.0,85.0,145.0,0.0192,0.0158,0.0133
35.0,95.0,105.0,0.019,0.0158,0.0133
35.0,95.0,115.0,0.0191,0.0158,0.0133
35.0,95.0,125.0,0.0191,0.0158,0.0133
35.0,95.0,135.0,0.0192,0.0158,0.0134
35.0,95.0,145.0,0.0191,0.0158,0.0133
35.0,105.0,115.0,0.0192,0.0158,0.0134
35.0,105.0,125.0,0.0192,0.0158,0.0132
35.0,105.0,135.0,0.0192,0.0158,0.0134
35.0,105.0,145.0,0.0192,0.0158,0.0134
35.0,115.0,125.0,0.0191,0.0158,0.0134
35.0,115.0,135.0,0.0192,0.0158,0.0133
35.0,115.0,145.0,0.0192,0.0158,0.0133
35.0,125.0,135.0,0.0192,0.0158,0.0132
35.0,125.0,145.0,0.0192,0.0158,0.0133
35.0,135.0,145.0,0.0191,0.0158,0.0134
45.0,45.0,55.0,0.0187,0.0163,0.0127
45.0,45.0,65.0,0.0185,0.0159,0.0126
45.0,45.0,75.0,0.0189,0.0158,0.0132
45.0,45.0,85.0,0.019,0.0157,0.0132
45.0,45.0,95.0,0.0191,0.0157,0.0133
45.0,45.0,105.0,0.0191,0.0157,0.0134
45.0,45.0,115.0,0.0191,0.0156,0.0134
45.0,45.0,125.0,0.0191,0.0156,0.0133
45.0,45.0,135.0,0.0192,0.0156,0.0134
45.0,45.0,145.0,0.0192,0.0156,0.0132
45.0,55.0,65.0,0.0188,0.0159,0.013
45.0,55.0,75.0,0.0192,0.0157,0.0131
45.0,55.0,85.0,0.0191,0.0157,0.0133
45.0,55.0,95.0,0.0192,0.0156,0.0134
45.0,55.0,105.0,0.0192,0.0156,0.0135
45.0,55.0,115.0,0.0192,0.0156,0.0135
