src,back_st,back_end,stdev,theo_err,mad_arr
15.0,45.0,125.0,0.1016,0.0999,0.0687
15.0,45.0,135.0,0.0953,0.0938,0.0633
15.0,45.0,145.0,0.0909,0.0896,0.0591
15.0,55.0,65.0,0.4947,0.491,0.3456
15.0,55.0,75.0,0.1472,0.1439,0.103
15.0,55.0,85.0,0.1081,0.1059,0.0721
15.0,55.0,95.0,0.0946,0.0928,0.0636
15.0,55.0,105.0,0.0877,0.0864,0.0573
15.0,55.0,115.0,0.0836,0.0826,0.0541
15.0,55.0,125.0,0.081,0.0802,0.0516
15.0,55.0,135.0,0.0793,0.0785,0.051
15.0,55.0,145.0,0.0781,0.0773,0.0494
15.0,65.0,75.0,0.0945,0.0901,0.0621
15.0,65.0,85.0,0.0834,0.0807,0.0529
15.0,65.0,95.0,0.0794,0.0772,0.0491
15.0,65.0,105.0,0.0771,0.0755,0.049
15.0,65.0,115.0,0.0757,0.0744,0.0487
15.0,65.0,125.0,0.0748,0.0737,0.0483
15.0,65.0,135.0,0.0743,0.0733,0.0473
15.0,65.0,145.0,0.0739,0.0729,0.0469
15.0,75.0,85.0,0.076,0.0747,0.047
15.0,75.0,95.0,0.0747,0.0733,0.0478
15.0,75.0,105.0,0.0737,0.0727,0.0455
15.0,75.0,115.0,0.0731,0.0723,0.047
15.0,75.0,125.0,0.0728,0.072,0.0468
15.0,75.0,135.0,0.0726,0.0719,0.0461
15.0,75.0,145.0,0.0725,0.0718,0.0458
15.0,85.0,95.0,0.0738,0.0724,0.0488
15.0,85.0,105.0,0.0728,0.072,0.0458
15.0,85.0,115.0,0.0724,0.0718,0.0463
15.0,85.0,125.0,0.0723,0.0716,0.0455
15.0,85.0,135.0,0.0722,0.0715,0.0451
15.0,85.0,145.0,0.0722,0.0715,0.0455
15.0,95.0,105.0,0.0721,0.0718,0.0446
15.0,95.0,115.0,0.0719,0.0716,0.0452
15.0,95.0,125.0,0.0719,0.0715,0.0447
15.0,95.0,135.0,0.072,0.0714,0.0456
15.0,95.0,145.0,0.072,0.0714,0.0451
15.0,105.0,115.0,0.0718,0.0715,0.0448
15.0,105.0,125.0,0.0719,0.0714,0.0459
15.0,105.0,135.0,0.072,0.0713,0.0467
15.0,105.0,145.0,0.072,0.0713,0.0465
15.0,115.0,125.0,0.072,0.0714,0.0469
15.0,115.0,135.0,0.0721,0.0713,0.0471
15.0,115.0,145.0,0.0721,0.0713,0.0469
15.0,125.0,135.0,0.0722,0.0713,0.0466
15.0,125.0,145.0,0.0721,0.0713,0.0466
15.0,135.0,145.0,0.0721,0.0713,0.0467
25.0,25.0,35.0,-0.0746,-0.0659,-0.0474
25.0,25.0,45.0,-0.0571,-0.0512,-0.0416
25.0,25.0,55.0,-0.0652,-0.0585,-0.0439
25.0,25.0,65.0,-0.1559,-0.1392,-0.1077
25.0,25.0,75.0,0.5222,0.4632,0.3734
25.0,25.0,85.0,0.126,0.1111,0.0926
25.0,25.0,95.0,0.0823,0.0724,0.0616
