src,back_st,back_end,stdev,theo_err,mad_arr
30.0,52.0,62.0,0.0286,0.0236,0.0198
30.0,52.0,63.0,0.0286,0.0236,0.0199
30.0,52.0,64.0,0.0285,0.0235,0.0205
30.0,52.0,65.0,0.0285,0.0235,0.0199
30.0,52.0,66.0,0.0284,0.0235,0.0193
30.0,52.0,67.0,0.0285,0.0234,0.0199
30.0,52.0,68.0,0.0286,0.0234,0.0201
30.0,52.0,69.0,0.0285,0.0234,0.0199
30.0,52.0,70.0,0.0285,0.0234,0.02
30.0,52.0,71.0,0.0285,0.0234,0.02
30.0,52.0,72.0,0.0285,0.0233,0.0198
30.0,52.0,73.0,0.0285,0.0233,0.0201
30.0,52.0,74.0,0.0285,0.0233,0.0199
30.0,52.0,75.0,0.0285,0.0233,0.02
30.0,52.0,76.0,0.0285,0.0233,0.0198
30.0,52.0,77.0,0.0285,0.0233,0.0194
30.0,52.0,78.0,0.0285,0.0233,0.0194
30.0,52.0,79.0,0.0285,0.0233,0.0195
30.0,52.0,80.0,0.0285,0.0232,0.0195
30.0,52.0,81.0,0.0286,0.0232,0.0194
30.0,52.0,82.0,0.0286,0.0232,0.0194
30.0,52.0,83.0,0.0286,0.0232,0.0193
30.0,52.0,84.0,0.0286,0.0232,0.0194
30.0,52.0,85.0,0.0286,0.0232,0.0194
30.0,52.0,86.0,0.0286,0.0232,0.0195
30.0,52.0,87.0,0.0286,0.0232,0.0194
30.0,52.0,88.0,0.0287,0.0232,0.0192
30.0,52.0,89.0,0.0287,0.0232,0.0194
30.0,52.0,90.0,0.0287,0.0232,0.0194
30.0,52.0,91.0,0.0288,0.0232,0.0194
30.0,52.0,92.0,0.0288,0.0232,0.0194
30.0,52.0,93.0,0.0288,0.0232,0.0193
30.0,52.0,94.0,0.0289,0.0232,0.0193
30.0,52.0,95.0,0.0289,0.0232,0.0191
30.0,52.0,96.0,0.0289,0.0232,0.0189
30.0,52.0,97.0,0.0289,0.0232,0.019
30.0,52.0,98.0,0.0289,0.0231,0.0189
30.0,52.0,99.0,0.0289,0.0231,0.0188
30.0,53.0,55.0,0.0295,0.0255,0.02
30.0,53.0,56.0,0.0295,0.0247,0.0199
30.0,53.0,57.0,0.0292,0.0243,0.0193
30.0,53.0,58.0,0.0291,0.0241,0.0191
30.0,53.0,59.0,0.0289,0.0239,0.02
30.0,53.0,60.0,0.0288,0.0238,0.02
30.0,53.0,61.0,0.0286,0.0237,0.0192
30.0,53.0,62.0,0.0286,0.0236,0.0192
30.0,53.0,63.0,0.0286,0.0236,0.0195
30.0,53.0,64.0,0.0285,0.0235,0.0198
30.0,53.0,65.0,0.0285,0.0235,0.0196
30.0,53.0,66.0,0.0284,0.0235,0.019
30.0,53.0,67.0,0.0284,0.0234,0.0195
30.0,53.0,68.0,0.0285,0.0234,0.0202
30.0,53.0,69.0,0.0285,0.0234,0.02
30.0,53.0,70.0,0.0285,0.0234,0.0199
30.0,53.0,71.0,0.0285,0.0234,0.0201
30.0,53.0,72.0,0.0285,0.0233,0.0201
30.0,53.0,73.0,0.0285,0.0233,0.0201
30.0,53.0,74.0,0.0285,0.0233,0.0195
30.0,53.0,75.0,0.0285,0.0233,0.0199
30.0,53.0,76.0,0.0285,0.0233,0.0195
30.0,53.0,77.0,0.0285,0.0233,0.0194
30.0,53.0,78.0,0.0285,0.0233,0.0195
30.0,53.0,79.0,0.0285,0.0233,0.0196
30.0,53.0,80.0,0.0285,0.0232,0.0194
30.0,53.0,81.0,0.0286,0.0232,0.0192
30.0,53.0,82.0,0.0286,0.0232,0.0192
30.0,53.0,83.0,0.0286,0.0232,0.0192
30.0,53.0,84.0,0.0286,0.0232,0.0193
30.0,53.0,85.0,0.0286,0.0232,0.0193
30.0,53.0,86.0,0.0286,0.0232,0.0195
30.0,53.0,87.0,0.0286,0.0232,0.0193
30.0,53.0,88.0,0.0287,0.0232,0.0192
30.0,53.0,89.0,0.0287,0.0232,0.0192
30.0,53.0,90.0,0.0287,0.0232,0.0193
30.0,53.0,91.0,0.0288,0.0232,0.0194
30.0,53.0,92.0,0.0288,0.0232,0.0193
30.0,53.0,93.0,0.0288,0.0232,0.0191
30.0,53.0,94.0,0.0289,0.0232,0.0191
30.0,53.0,95.0,0.0289,0.0232,0.0191
30.0,53.0,96.0,0.0289,0.0232,0.0189
30.0,53.0,97.0,0.0289,0.0231,0.019
30.0,53.0,98.0,0.0289,0.0231,0.019
30.0,53.0,99.0,0.0289,0.0231,0.0189
30.0,54.0,56.0,0.0298,0.0253,0.0207
30.0,54.0,57.0,0.0292,0.0246,0.0199
30.0,54.0,58.0,0.0291,0.0242,0.0198
30.0,54.0,59.0,0.0289,0.024,0.0196
30.0,54.0,60.0,0.0288,0.0239,0.0195
30.0,54.0,61.0,0.0286,0.0238,0.0197
30.0,54.0,62.0,0.0286,0.0237,0.0193
30.0,54.0,63.0,0.0286,0.0236,0.0192
30.0,54.0,64.0,0.0285,0.0236,0.0195
30.0,54.0,65.0,0.0284,0.0235,0.0197
30.0,54.0,66.0,0.0284,0.0235,0.0195
30.0,54.0,67.0,0.0284,0.0234,0.0198
30.0,54.0,68.0,0.0285,0.0234,0.0199
30.0,54.0,69.0,0.0285,0.0234,0.0202
30.0,54.0,70.0,0.0284,0.0234,0.0203
30.0,54.0,71.0,0.0284,0.0234,0.0204
30.0,54.0,72.0,0.0285,0.0233,0.0201
30.0,54.0,73.0,0.0285,0.0233,0.0203
30.0,54.0,74.0,0.0285,0.0233,0.0198
30.0,54.0,75.0,0.0284,0.0233,0.0195
30.0,54.0,76.0,0.0285,0.0233,0.0194
30.0,54.0,77.0,0.0285,0.0233,0.0193
30.0,54.0,78.0,0.0285,0.0233,0.0195
30.0,54.0,79.0,0.0285,0.0233,0.0194
30.0,54.0,80.0,0.0285,0.0232,0.0193
30.0,54.0,81.0,0.0286,0.0232,0.0191
30.0,54.0,82.0,0.0286,0.0232,0.0192
30.0,54.0,83.0,0.0286,0.0232,0.0191
30.0,54.0,84.0,0.0286,0.0232,0.0191
30.0,54.0,85.0,0.0286,0.0232,0.0192
30.0,54.0,86.0,0.0286,0.0232,0.0193
30.0,54.0,87.0,0.0286,0.0232,0.0192
30.0,54.0,88.0,0.0287,0.0232,0.019
30.0,54.0,89.0,0.0287,0.0232,0.0192
30.0,54.0,90.0,0.0288,0.0232,0.0193
30.0,54.0,91.0,0.0288,0.0232,0.0193
30.0,54.0,92.0,0.0288,0.0232,0.0193
30.0,54.0,93.0,0.0288,0.0232,0.0191
30.0,54.0,94.0,0.0289,0.0232,0.0191
30.0,54.0,95.0,0.0289,0.0232,0.0191
30.0,54.0,96.0,0.0289,0.0232,0.0189
30.0,54.0,97.0,0.0289,0.0231,0.0189
30.0,54.0,98.0,0.0289,0.0231,0.0188
30.0,54.0,99.0,0.0289,0.0231,0.0188
30.0,55.0,57.0,0.0296,0.0252,0.0184
30.0,55.0,58.0,0.0294,0.0245,0.0187
30.0,55.0,59.0,0.029,0.0242,0.0193
30.0,55.0,60.0,0.0289,0.024,0.0195
30.0,55.0,61.0,0.0287,0.0238,0.0194
30.0,55.0,62.0,0.0286,0.0237,0.0187
30.0,55.0,63.0,0.0286,0.0236,0.0189
30.0,55.0,64.0,0.0285,0.0236,0.0189
30.0,55.0,65.0,0.0285,0.0235,0.0195
30.0,55.0,66.0,0.0284,0.0235,0.0192
30.0,55.0,67.0,0.0284,0.0235,0.0198
30.0,55.0,68.0,0.0285,0.0234,0.0202
30.0,55.0,69.0,0.0285,0.0234,0.02
30.0,55.0,70.0,0.0285,0.0234,0.0204
30.0,55.0,71.0,0.0285,0.0234,0.0204
30.0,55.0,72.0,0.0285,0.0233,0.0201
30.0,55.0,73.0,0.0285,0.0233,0.0198
30.0,55.0,74.0,0.0285,0.0233,0.0196
30.0,55.0,75.0,0.0285,0.0233,0.0194
30.0,55.0,76.0,0.0285,0.0233,0.0194
30.0,55.0,77.0,0.0285,0.0233,0.0194
30.0,55.0,78.0,0.0285,0.0233,0.0196
30.0,55.0,79.0,0.0285,0.0232,0.0194
30.0,55.0,80.0,0.0286,0.0232,0.0192
30.0,55.0,81.0,0.0286,0.0232,0.0191
30.0,55.0,82.0,0.0286,0.0232,0.0189
30.0,55.0,83.0,0.0286,0.0232,0.0192
30.0,55.0,84.0,0.0286,0.0232,0.019
30.0,55.0,85.0,0.0287,0.0232,0.0191
30.0,55.0,86.0,0.0287,0.0232,0.0192
30.0,55.0,87.0,0.0287,0.0232,0.0191
30.0,55.0,88.0,0.0287,0.0232,0.019
30.0,55.0,89.0,0.0287,0.0232,0.0191
30.0,55.0,90.0,0.0288,0.0232,0.0193
30.0,55.0,91.0,0.0288,0.0232,0.0193
30.0,55.0,92.0,0.0288,0.0232,0.0192
30.0,55.0,93.0,0.0289,0.0232,0.019
30.0,55.0,94.0,0.0289,0.0232,0.019
30.0,55.0,95.0,0.0289,0.0232,0.019
30.0,55.0,96.0,0.0289,0.0231,0.0189
30.0,55.0,97.0,0.0289,0.0231,0.0188
30.0,55.0,98.0,0.0289,0.0231,0.0188
30.0,55.0,99.0,0.0289,0.0231,0.0189
30.0,56.0,58.0,0.0293,0.0251,0.0194
30.0,56.0,59.0,0.0288,0.0245,0.0195
30.0,56.0,60.0,0.0287,0.0241,0.0195
30.0,56.0,61.0,0.0285,0.0239,0.0199
30.0,56.0,62.0,0.0285,0.0238,0.0187
30.0,56.0,63.0,0.0285,0.0237,0.019
30.0,56.0,64.0,0.0284,0.0236,0.0192
30.0,56.0,65.0,0.0284,0.0236,0.0197
30.0,56.0,66.0,0.0283,0.0235,0.0197
30.0,56.0,67.0,0.0284,0.0235,0.0202
30.0,56.0,68.0,0.0285,0.0234,0.02
30.0,56.0,69.0,0.0284,0.0234,0.0202
30.0,56.0,70.0,0.0284,0.0234,0.0206
30.0,56.0,71.0,0.0284,0.0234,0.0205
30.0,56.0,72.0,0.0284,0.0233,0.0202
30.0,56.0,73.0,0.0285,0.0233,0.0201
30.0,56.0,74.0,0.0285,0.0233,0.0195
30.0,56.0,75.0,0.0284,0.0233,0.0194
30.0,56.0,76.0,0.0285,0.0233,0.0196
30.0,56.0,77.0,0.0285,0.0233,0.0195
30.0,56.0,78.0,0.0285,0.0233,0.0195
30.0,56.0,79.0,0.0285,0.0232,0.0194
30.0,56.0,80.0,0.0285,0.0232,0.0194
30.0,56.0,81.0,0.0286,0.0232,0.0194
30.0,56.0,82.0,0.0286,0.0232,0.0193
30.0,56.0,83.0,0.0286,0.0232,0.0193
30.0,56.0,84.0,0.0286,0.0232,0.0191
30.0,56.0,85.0,0.0287,0.0232,0.0192
30.0,56.0,86.0,0.0287,0.0232,0.0192
30.0,56.0,87.0,0.0287,0.0232,0.0192
30.0,56.0,88.0,0.0287,0.0232,0.0192
30.0,56.0,89.0,0.0287,0.0232,0.0193
30.0,56.0,90.0,0.0288,0.0232,0.0193
30.0,56.0,91.0,0.0288,0.0232,0.0191
30.0,56.0,92.0,0.0288,0.0232,0.019
30.0,56.0,93.0,0.0289,0.0232,0.0188
30.0,56.0,94.0,0.0289,0.0232,0.0188
30.0,56.0,95.0,0.0289,0.0232,0.0187
30.0,56.0,96.0,0.0289,0.0231,0.0187
30.0,56.0,97.0,0.0289,0.0231,0.0188
30.0,56.0,98.0,0.0289,0.0231,0.0188
30.0,56.0,99.0,0.0289,0.0231,0.0189
30.0,57.0,59.0,0.0291,0.025,0.0192
30.0,57.0,60.0,0.0289,0.0244,0.0188
30.0,57.0,61.0,0.0285,0.0241,0.0183
30.0,57.0,62.0,0.0285,0.0239,0.0188
30.0,57.0,63.0,0.0285,0.0238,0.0178
30.0,57.0,64.0,0.0284,0.0237,0.0191
30.0,57.0,65.0,0.0284,0.0236,0.0201
30.0,57.0,66.0,0.0283,0.0235,0.0197
30.0,57.0,67.0,0.0284,0.0235,0.02
30.0,57.0,68.0,0.0285,0.0235,0.0203
30.0,57.0,69.0,0.0285,0.0234,0.0205
30.0,57.0,70.0,0.0284,0.0234,0.0205
30.0,57.0,71.0,0.0284,0.0234,0.0204
30.0,57.0,72.0,0.0285,0.0234,0.0201
30.0,57.0,73.0,0.0285,0.0233,0.02
30.0,57.0,74.0,0.0285,0.0233,0.0198
30.0,57.0,75.0,0.0285,0.0233,0.0196
30.0,57.0,76.0,0.0285,0.0233,0.0196
30.0,57.0,77.0,0.0285,0.0233,0.0195
30.0,57.0,78.0,0.0285,0.0233,0.0195
30.0,57.0,79.0,0.0285,0.0233,0.0195
30.0,57.0,80.0,0.0286,0.0232,0.0194
30.0,57.0,81.0,0.0286,0.0232,0.0193
30.0,57.0,82.0,0.0286,0.0232,0.0194
30.0,57.0,83.0,0.0286,0.0232,0.0195
30.0,57.0,84.0,0.0286,0.0232,0.0192
30.0,57.0,85.0,0.0287,0.0232,0.0194
30.0,57.0,86.0,0.0287,0.0232,0.0193
30.0,57.0,87.0,0.0287,0.0232,0.0195
30.0,57.0,88.0,0.0287,0.0232,0.0195
30.0,57.0,89.0,0.0287,0.0232,0.0193
30.0,57.0,90.0,0.0288,0.0232,0.0193
30.0,57.0,91.0,0.0288,0.0232,0.0193
30.0,57.0,92.0,0.0288,0.0232,0.0192
30.0,57.0,93.0,0.0289,0.0232,0.0189
30.0,57.0,94.0,0.0289,0.0232,0.0189
30.0,57.0,95.0,0.0289,0.0231,0.0189
30.0,57.0,96.0,0.0289,0.0231,0.0188
30.0,57.0,97.0,0.0289,0.0231,0.0188
30.0,57.0,98.0,0.0289,0.0231,0.0188
30.0,57.0,99.0,0.0289,0.0231,0.0187
30.0,58.0,60.0,0.0287,0.025,0.0191
30.0,58.0,61.0,0.0283,0.0244,0.0191
30.0,58.0,62.0,0.0284,0.0241,0.0182
30.0,58.0,63.0,0.0284,0.0239,0.0184
30.0,58.0,64.0,0.0283,0.0237,0.0193
30.0,58.0,65.0,0.0283,0.0236,0.0199
30.0,58.0,66.0,0.0283,0.0236,0.0194
30.0,58.0,67.0,0.0283,0.0235,0.0199
30.0,58.0,68.0,0.0285,0.0235,0.0203
30.0,58.0,69.0,0.0284,0.0234,0.0201
30.0,58.0,70.0,0.0284,0.0234,0.0204
30.0,58.0,71.0,0.0284,0.0234,0.02
